Car_ID,Model_Year,Kilometers_Driven,Engine_CC,Max_Power_bhp,Mileage_kmpl,Seats,Price_USD,Vehicle_Age,Price_Per_Year,Power_Per_CC,Efficiency_to_Power,Usage_Intensity,Depreciation_Rate,Is_Automatic,Owner_History_Numeric,Price_Per_Seat,Brand_Audi,Brand_BMW,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_Kia,Brand_Mercedes,Brand_Nissan,Brand_Toyota,Brand_Volkswagen,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Second,Owner_Type_Third,Mileage_Category_High,Mileage_Category_Low,Mileage_Category_Medium,Mileage_Category_Very High,Price_Category_Budget,Price_Category_Luxury,Price_Category_Mid-range,Price_Category_Premium,Engine_Size_Category_Large,Engine_Size_Category_Medium,Engine_Size_Category_Small,Power_Rating_High,Power_Rating_Low,Power_Rating_Medium,Power_Rating_Very High,Fuel_Type_Category_Eco-Friendly,Fuel_Type_Category_Traditional
807,2006,124052,2906,485.5,25.69,5,3048.0,19,152.4,167.06813489332416,0.05290362438220758,6202.6,3.025418169891768,0,0,508.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
808,2005,61481,2367,119.2,15.69,5,72753.37,20,3464.44619047619,50.35910435149979,0.13151718357082984,2927.6666666666665,0.03276779113062212,1,2,12125.561666666666,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
809,2015,6283,3008,113.0,19.9,4,110165.33,10,10015.03,37.566489361702125,0.17595048629531387,571.1818181818181,0.010257217427502578,1,1,22033.066,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
810,2014,38691,3131,400.3,7.24,4,36688.29,11,3057.3575,127.85052698818271,0.018081918081918082,3224.25,0.12001595015875205,1,2,7337.658,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
811,2022,137197,2953,150.4,13.43,6,24706.54,3,6176.635,50.93125634947511,0.0892358803986711,34299.25,0.018261631874318528,0,2,3529.5057142857145,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
812,2022,31170,1928,94.7,7.24,2,79246.54,3,19811.635,49.11825726141079,0.07637130801687764,7792.5,0.00358496932523079,1,0,26415.513333333332,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
813,2021,13438,4310,133.4,29.04,7,86374.36,4,17274.872,30.951276102088173,0.21752808988764044,2687.6,0.0061776877109397865,1,0,10796.795,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
814,2012,25095,4453,557.3,25.18,7,83499.57,13,5964.255,125.15158320233549,0.04517402224614281,1792.5,0.0867646771752576,0,2,10437.44625,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
815,2019,152226,3165,500.0,16.49,2,40360.07,6,5765.7242857142855,157.9778830963665,0.03297340531893621,21746.571428571428,0.07432905024569468,1,1,13453.356666666667,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
816,2012,144076,3721,238.3,10.59,2,32507.68,13,2321.977142857143,64.04192421392099,0.044421140939597314,10291.142857142857,0.09529454902506039,0,0,10835.893333333333,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
817,2021,14752,1879,407.3,28.34,5,114842.5,4,22968.5,216.7642362959021,0.06956308296514481,2950.4,0.014186262174176161,0,2,19140.416666666668,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
818,2016,60426,4311,340.9,13.61,7,111026.04,9,11102.604,79.07678032938993,0.039912023460410555,6042.6,0.027633808845124577,1,0,13878.255,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
819,2012,31819,3541,419.2,9.02,6,56506.04,13,4036.1457142857143,118.38463710816154,0.021512043882661577,2272.785714285714,0.09644108061579583,1,0,8072.291428571429,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
820,2018,97051,3820,422.3,19.08,4,102004.68,7,12750.585,110.54973821989529,0.045170454545454534,12131.375,0.02897975877421728,1,0,20400.935999999998,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True
821,2008,160289,1028,392.1,28.59,5,55921.85,17,3106.769444444444,381.42023346303506,0.07289648138704742,8904.944444444445,0.11919456894632517,0,2,9320.308333333332,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False
822,2005,37994,970,189.0,5.1,7,52653.52,20,2507.310476190476,194.84536082474227,0.02696985721840296,1809.2380952380952,0.07178870873763545,0,1,6581.69,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
823,2005,151108,1094,61.8,10.95,2,21341.26,20,1016.2504761904761,56.489945155393045,0.17689822294022617,7195.619047619048,0.057913266917374265,0,1,7113.753333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
824,2023,102756,1225,295.1,28.46,7,52889.51,2,17629.836666666666,240.89795918367346,0.09640921409214091,34252.0,0.011158901663077177,1,1,6611.18875,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
825,2020,185488,1718,538.9,9.28,6,65877.78,5,10979.63,313.67869615832365,0.017217068645640075,30914.666666666668,0.04090087885659085,1,0,9411.111428571428,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
826,2018,145659,4053,358.9,7.83,5,5633.01,7,704.12625,88.55169010609424,0.02181058495821727,18207.375,0.4459168514077894,1,2,938.835,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
827,2020,100665,1298,506.1,19.25,2,54961.22,5,9160.203333333333,389.9075500770416,0.03802844725404978,16777.5,0.04604071669594132,1,0,18320.406666666666,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False
828,2009,136717,3609,595.3,26.55,6,94418.68,16,5554.04,164.94873926295372,0.044591871011084985,8042.176470588235,0.10087727473763944,0,1,13488.382857142857,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
829,2013,167002,1625,131.6,16.93,4,82565.39,12,6351.183846153846,80.98461538461538,0.12854973424449506,12846.307692307691,0.01912642662468348,0,1,16513.078,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
830,2006,86835,4579,427.4,29.86,5,77313.37,19,3865.6684999999998,93.33915702118367,0.06984795321637427,4341.75,0.10503351446826767,0,2,12885.561666666666,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True
831,2022,127232,2658,417.6,21.98,6,109417.99,3,27354.4975,157.11060948081266,0.052621498683265495,31808.0,0.011449566478359928,0,0,15631.141428571429,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
832,2010,166162,2918,588.8,6.85,6,5109.75,15,319.359375,201.78204249485947,0.01163185600271693,10385.125,1.72812209558284,1,1,729.9642857142857,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False
833,2013,188214,945,591.9,29.82,2,68174.57,12,5244.197692307693,626.3492063492064,0.05037162162162162,14478.0,0.10418394741694127,1,2,22724.85666666667,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
834,2005,162547,4377,424.5,15.2,4,95119.82,20,4529.515238095239,96.9842357779301,0.03579839849269901,7740.333333333333,0.08925490760067038,1,0,19023.964,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False
835,2013,154960,992,176.4,12.19,6,66336.24,12,5102.787692307693,177.8225806451613,0.06906515580736544,11920.0,0.0319096784852671,0,0,9476.605714285715,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
836,2020,48732,4688,487.2,18.95,5,40895.78,5,6815.963333333333,103.92491467576792,0.038887748820028725,8122.0,0.059564591637776866,0,1,6815.963333333333,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
837,2017,51305,851,99.9,12.61,6,18941.32,8,2104.591111111111,117.3913043478261,0.1261,5700.555555555556,0.04219124162193438,1,1,2705.902857142857,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
838,2013,182109,3210,477.2,7.16,7,106844.88,12,8218.836923076924,148.66043613707166,0.015001047559187094,14008.384615384615,0.05359495377828326,1,0,13355.61,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False
839,2017,14346,2620,549.7,5.04,5,58079.2,8,6453.2444444444445,209.8091603053435,0.009166969807202618,1594.0,0.07571599271352372,0,0,9679.866666666667,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
840,2013,5587,3764,254.4,16.24,5,105739.48,12,8133.806153846153,67.58767268862913,0.06381139489194498,429.7692307692308,0.02887068415047861,1,1,17623.246666666666,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
841,2015,17763,3321,393.2,25.92,6,71544.7,10,6504.063636363636,118.39807286961758,0.06590389016018307,1614.8181818181818,0.05495788006826406,0,0,10220.671428571428,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
842,2008,195237,2669,280.9,19.31,2,81880.48,17,4548.915555555555,105.24541026601723,0.06871886120996441,10846.5,0.05831965909751508,0,1,27293.493333333332,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
843,2006,74615,3368,285.1,29.98,5,97098.56,19,4854.928,84.64964370546319,0.10511921458625524,3730.75,0.05578707050783753,0,0,16183.093333333332,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
844,2010,172188,2667,213.8,12.17,7,80121.2,15,5007.575,80.16497937757781,0.05689574567554932,10761.75,0.040026359735504016,1,1,10015.15,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
845,2018,125987,3538,466.8,12.01,2,49572.42,7,6196.5525,131.93894855850763,0.02572285285928464,15748.375,0.06591435491035318,1,2,16524.14,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
846,2008,96353,4069,564.3,8.99,2,63095.11,17,3505.283888888889,138.68272302777095,0.015928419560595323,5352.944444444444,0.15203948389211314,0,1,21031.703333333335,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False
847,2010,100648,3999,566.8,9.1,2,96956.33,15,6059.770625,141.7354338584646,0.016052213794319987,6290.5,0.08768805824170282,1,1,32318.77666666667,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True
848,2023,30556,3379,137.9,12.13,5,46717.08,2,15572.36,40.81089079609352,0.08789855072463769,10185.333333333334,0.005903496034083592,0,2,7786.18,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
849,2010,64042,4805,529.9,24.82,2,48410.21,15,3025.638125,110.28095733610822,0.04683018867924529,4002.625,0.16418717896123647,0,0,16136.736666666666,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
850,2006,23099,1040,453.0,27.64,6,14195.74,19,709.787,435.57692307692304,0.06100198631648643,1154.95,0.6062659455621502,0,2,2027.962857142857,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
851,2022,114089,4240,181.6,29.38,2,110006.38,3,27501.595,42.83018867924528,0.16169510181618052,28522.25,0.004952395012043737,0,1,36668.793333333335,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
852,2017,181168,2207,77.7,10.81,7,13651.25,8,1516.8055555555557,35.206162211146356,0.13894601542416454,20129.777777777777,0.04553095643575235,1,0,1706.40625,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True
853,2013,149302,4302,190.1,27.03,4,78840.47,12,6064.651538461539,44.18874941887494,0.14211356466876973,11484.76923076923,0.028934011504351705,0,2,15768.094000000001,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
854,2023,165081,4838,550.8,13.21,7,51343.75,2,17114.583333333332,113.84869780901198,0.023978943546923218,55027.0,0.021454968618992203,0,0,6417.96875,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False
855,2017,38866,882,394.6,7.82,5,50457.47,8,5606.385555555556,447.39229024943313,0.019812515834811247,4318.444444444444,0.06256234087161185,1,0,8409.578333333333,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False
856,2015,110400,4568,443.8,26.75,2,82507.56,10,7500.687272727272,97.15411558669003,0.060261320117143496,10036.363636363636,0.05378835844426324,0,2,27502.52,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
857,2005,89246,1750,184.0,20.9,2,10849.97,20,516.665238095238,105.14285714285714,0.11352525801195003,4249.809523809524,0.3391401874671113,0,0,3616.6566666666663,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True
858,2011,81975,1410,442.9,9.12,6,72463.58,14,4830.905333333333,314.11347517730496,0.02058690744920993,5465.0,0.0855673213037321,1,2,10351.94,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True
859,2019,177927,4405,55.7,15.75,2,93327.72,6,13332.531428571428,12.64472190692395,0.282258064516129,25418.14285714286,0.003580891284054898,1,1,31109.24,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True
860,2005,86557,4083,250.2,12.18,7,99900.89,20,4757.185238095238,61.27847171197648,0.04866160607271275,4121.761904761905,0.050089142457665214,1,0,12487.61125,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True
861,2016,142488,2973,391.0,23.42,5,22952.06,9,2295.206,131.5169862092163,0.05988238302224495,14248.8,0.15331289161445139,0,1,3825.3433333333337,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
862,2011,77516,4284,121.8,16.34,4,107998.03,14,7199.868666666666,28.43137254901961,0.13404429860541428,5167.733333333334,0.01578903069777571,1,1,21599.606,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
863,2019,191987,2322,500.9,29.73,2,79769.09,6,11395.584285714285,215.71920757967268,0.059341317365269465,27426.714285714286,0.03767577546922662,1,0,26589.696666666667,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
864,2023,154130,3401,171.6,6.37,4,106177.01,2,35392.33666666666,50.45574830932079,0.0370995923121724,51376.666666666664,0.003232307706652253,0,2,21235.402,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
865,2005,176790,3457,405.3,13.88,2,59777.84,20,2846.563809523809,117.24038183396009,0.03423778983719783,8418.57142857143,0.1355998209399848,0,0,19925.946666666667,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
866,2021,37602,2959,266.9,17.05,5,66417.9,4,13283.579999999998,90.19939168638052,0.06385767790262173,7520.4,0.01607373804745336,0,1,11069.65,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
867,2021,194139,3249,373.8,17.58,7,110527.48,4,22105.496,115.05078485687903,0.047017919229740565,38827.8,0.013527735114062911,0,1,13815.935,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
868,2007,163588,4630,100.2,12.9,5,108289.42,18,5699.443157894737,21.6414686825054,0.12861415752741776,8609.894736842105,0.016655212898795665,0,2,18048.236666666668,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True
869,2016,134295,921,49.5,23.23,4,55434.82,9,5543.482,53.74592833876221,0.46834677419354837,13429.5,0.008036320198745143,1,0,11086.964,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
870,2010,92969,2117,549.4,26.87,2,35106.28,15,2194.1425,259.5181861124232,0.04889899909008189,5810.5625,0.2347376384613106,1,1,11702.093333333332,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True
871,2015,137161,3318,191.0,28.47,4,49000.94,10,4454.630909090909,57.564798071127186,0.1489795918367347,12469.181818181818,0.03897804862419733,1,1,9800.188,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
872,2007,173418,2030,499.0,25.13,7,48368.43,18,2545.706842105263,245.8128078817734,0.05035063113604488,9127.263157894737,0.18569580001252858,0,1,6046.05375,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
873,2012,146559,1933,599.6,26.26,5,36563.42,13,2611.672857142857,310.19141231246766,0.04378856094714024,10468.5,0.21317991643242257,0,2,6093.903333333333,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
874,2018,5155,2101,158.4,18.76,4,34423.81,7,4302.97625,75.39267015706807,0.11835962145110411,644.375,0.032209328097961905,0,1,6884.762,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
875,2018,128950,4834,188.5,25.65,4,103744.36,7,12968.045,38.99462143152669,0.13600212089077413,16118.75,0.012718641103563572,1,1,20748.872,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False
876,2014,72494,2710,411.2,12.59,7,11173.84,11,931.1533333333333,151.73431734317342,0.03061026015074155,6041.166666666667,0.40476642171163074,1,0,1396.73,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
877,2006,81229,2305,580.7,14.96,2,82280.51,19,4114.0255,251.93058568329718,0.025757575757575757,4061.45,0.13409209432349992,0,0,27426.836666666666,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False
878,2018,109648,3985,552.9,12.92,4,23219.95,7,2902.49375,138.74529485570892,0.023363471971066908,13706.0,0.16667276747936668,1,1,4643.99,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
879,2013,43547,2716,321.6,16.68,7,43307.19,12,3331.3223076923077,118.40942562592048,0.051849549269505746,3349.769230769231,0.0891101659986252,0,1,5413.39875,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
880,2007,33795,4348,485.3,12.14,2,10200.53,18,536.87,111.61453541858326,0.025010300782859495,1778.6842105263158,0.8562833222075511,1,0,3400.1766666666667,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
881,2012,191368,3557,116.0,29.04,2,34586.92,13,2470.4942857142855,32.61175147596289,0.2501291989664083,13669.142857142857,0.04359903688917981,1,2,11528.973333333333,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True
882,2020,26447,2756,587.4,12.82,5,92905.27,5,15484.211666666668,213.13497822931785,0.02182127659574468,4407.833333333333,0.03161250580827322,1,2,15484.211666666668,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False
883,2006,172670,978,580.0,7.45,7,106546.79,19,5327.3395,593.0470347648262,0.01284261334252715,8633.5,0.10342776701421963,0,2,13318.34875,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True
884,2010,177886,1696,131.7,18.17,2,28918.68,15,1807.4175,77.65330188679245,0.13786039453717758,11117.875,0.06830988448004956,1,2,9639.56,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False
885,2016,92960,2351,207.7,6.43,5,57235.1,9,5723.51,88.34538494257762,0.030943214629451397,9296.0,0.0326594579295235,1,2,9539.183333333332,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
886,2009,68278,1291,96.1,7.76,6,58027.91,16,3413.4064705882356,74.43841982958946,0.08066528066528067,4016.3529411764707,0.026497137375146283,0,2,8289.701428571429,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
887,2006,60077,860,192.2,10.48,7,105208.31,19,5260.4155,223.48837209302326,0.0544981799271971,3003.85,0.03470985600038628,1,2,13151.03875,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
888,2020,117782,1877,496.9,16.61,6,92247.49,5,15374.581666666667,264.7309536494406,0.033420523138832994,19630.333333333332,0.026932690171947528,0,2,13178.212857142858,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
889,2009,107932,3695,251.9,15.83,2,63030.03,16,3707.648823529412,68.17320703653586,0.06281746031746031,6348.941176470588,0.06394310865616507,0,0,21010.01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
890,2019,145600,4960,89.5,24.99,7,81477.42,6,11639.631428571429,18.044354838709676,0.27890625,20800.0,0.006590702176109945,0,2,10184.6775,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
891,2016,186172,4483,231.6,23.49,5,102140.54,9,10214.054,51.661833593575736,0.10138109624514458,18617.2,0.020406976436815032,0,2,17023.423333333332,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False
892,2008,114869,1385,589.6,15.66,2,4116.06,17,228.67000000000002,425.7039711191336,0.026555875869085973,6381.611111111111,2.4345528119580475,0,2,1372.0200000000002,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
893,2019,144251,4760,392.6,13.34,7,50138.13,6,7162.589999999999,82.47899159663866,0.033969951617010434,20607.285714285714,0.046981269918325276,1,1,6267.26625,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
894,2015,53781,4570,273.1,12.91,7,109147.45,10,9922.495454545455,59.75929978118162,0.04725475841874084,4889.181818181818,0.02502096914798149,0,0,13643.43125,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
895,2020,191339,1334,133.3,24.35,6,89616.62,5,14936.103333333333,99.92503748125937,0.1825337331334333,31889.833333333332,0.007437153541903925,0,0,12802.374285714284,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
